Linha de ônibus,Cidade,Lista de pontos de paradas sequenciais
719-7473,Curitiba,"[3708703429, 1707911761, 1409921583, 3708703441, 1409921686, 1411201030, 1411201051, 929337898, 1411201043, 1409921624, 1387619031, 8754956304, 8754956302, 929338048, 1362783944, 961816481, 1362783978, 1362783949]"
719-7474,Curitiba,"[1362783949, 1362783978, 7115760106, 1362783944, 7115751010, 8754956303, 1387699247, 1387619031, 1409921624, 1411201043, 1411209484, 1411201051, 1411201030, 1409921686, 3708703441, 8754793939, 1707911761, 1411209452, 1707911745, 3708703429]"
720-955,Curitiba,"[1696717159, 1698653055, 1696717318, 1698664139, 985919848, 3708703305, 8742895310, 1697952891, 432774482, 2074836757, 432774488, 432774490, 1740372395, 432774492, 3934694066, 1740397533, 1362784033, 1016129766, 961816481, 1362783978, 8582770084]"
720-956,Curitiba,"[8582770084, 1362783978, 7115760106, 1016129766, 1362784033, 1740397533, 1738251524, 432774492, 5481778694, 432774490, 8742887672, 432774482, 1697952891, 1697952882, 3708703305, 985919848, 1698665859, 1713499190, 1696717243, 1696717159]"
721-2041,Curitiba,"[8754654966, 5468487443, 5485059693, 3205368522, 3205368549, 3205368534, 1411264068, 1411247545, 1409976665, 1409976469, 1409976667, 1409976357, 1409976682, 1409976613, 1409921581, 8754598189, 1409976643, 1411218742, 1411218761, 5485066339, 1411218750, 1409921531, 1409921624]"
721-2042,Curitiba,"[1409921624, 1409921531, 1411218750, 5485066339, 1411218761, 1411218742, 1409976643, 1409921544, 1409921581, 1409976613, 1409976608, 1409976357, 1409976667, 1409976469, 1411247597, 1411247582, 1411247713, 1409976319, 1411276978, 8754654966]"
732-957,Curitiba,"[1703663351, 1740892001, 4323123572, 1703195920, 3808140152, 929335746, 5485066409, 269712045, 4197987854, 1734765966, 1387699284, 1411201067]"
732-958,Curitiba,"[1411201067, 1387699284, 1734765966, 2074836817, 269712045, 5485066409, 929335746, 3808140152, 1703195920, 4323123572, 985919853, 3946950973, 1703663351]"
760-959,Curitiba,"[1425481458, 1425481609, 1425481302, 1425481478, 1425481194, 1425481497, 8548380424, 1387787316, 4397492881, 1069257992, 3165273842, 1362838199, 668980281, 1975233235, 668990732, 1843406600, 668980123, 1363005304, 1843406599, 269285960, 269256435, 3602939840]"
760-960,Curitiba,"[3602939840, 267193211, 1319331832, 1363022052, 1319331845, 1362838208, 1717087624, 1975233216, 1386694017, 1362838196, 668980335, 1067569129, 4665278826, 1387787314, 1425481334, 8548380424, 1425481497, 1425481194, 1425481478, 1425481302, 1425481609, 1425481458]"
761-961,Curitiba,"[3602950893, 674529777, 3754871832, 1319331832, 1363022052, 1319331845, 1362838208, 1717087624, 1975233216, 1386694017, 269221468, 668980320, 1150325977, 8498837013, 1598768587, 1733116321, 473274982, 1370744604, 679414109, 679414114, 679414155, 679414140, 8482667563, 432774698, 1707910157, 1707910167, 6563532204, 4582894147, 5486518392, 5481778716]"
761-962,Curitiba,"[5481778716, 4582894147, 5486518392, 6563532204, 1707910167, 1707910157, 1425481426, 432774698, 8482667563, 679414140, 679414155, 679414114, 679414109, 1376884030, 473274974, 1733116321, 668980281, 1975233235, 668990732, 1843406600, 668980123, 1363005304, 1843406599, 269285960, 269256435, 3602950893]"
762-1801,Curitiba,"[3934629185, 1707910349, 1707910354, 961784198, 1798105657, 1707910167, 1707910157, 1425481426, 1425481643, 1425481684, 679414063, 679414105, 679414109, 2664078249, 1150336807, 1150336792, 1150325968, 668980328, 1362838199, 668980281, 1975233235, 668990732, 1843406600, 668980123, 1363005304, 1843406599, 269285960, 269256435, 3602950893]"
762-963,Curitiba,"[3602950893, 674529777, 3754871832, 1319331832, 1363022052, 1319331845, 1362838208, 1717087624, 1975233216, 269221468, 3165273860, 1150325953, 1150325972, 1150336774, 1150336858, 1150336792, 1150336807, 2664078249, 679414109, 679414105, 679414063, 1425481684, 1425481643, 1707910157, 1707910167, 1387711012, 961784198, 1707910349, 3934629185]"
773-11973,Curitiba,"[1584477524, 1575647417, 1575526310, 1575526472, 1575494584, 1575647414, 1575647144, 5467712129, 4084858581, 1771527833, 1391261807, 1771516231, 1575647346, 1575647058, 1771548103, 1771622667, 1575605782, 1575655465, 1575655439, 1575655447, 1575655440, 1575655425, 1763729063, 1575647254, 1763729062, 1575647250, 8605663803, 5476428142, 1735846525, 1362764286, 8585714697, 4100193383, 1425128729]"
777-967,Curitiba,"[1769065522, 3934694275, 1067675164, 3934694310, 668980626, 668980628, 5481779344, 3934694497, 1446304982, 668980648, 668980651, 1425481505, 1370732604, 1387787316, 4397492881, 1069257992, 3165273842, 1362838199, 668980281, 1975233235, 668990732, 1843406600, 668980123, 1363005304, 1843406599, 269285960, 269256435, 3602950893]"
777-968,Curitiba,"[3602950893, 674529777, 3754871832, 1319331832, 1363022052, 1319331845, 1362838208, 1717087624, 1975233216, 1386694017, 1362838196, 668980335, 1067569129, 4665278826, 1387787314, 1069272883, 1425481527, 1425481343, 3934733138, 3934694497, 5481779344, 668980628, 668980626, 3934694310, 1067675160, 3934694281, 1769065522]"
778-969,Curitiba,"[8582770084, 4557418863, 1707910343, 1707910290, 7550093791, 966286610, 1707909987, 1707909991, 1707909946, 1787711375, 1068968008, 668980626, 668980628, 3934733305, 1734753832, 1734753807, 3934733298, 3934694497, 1446304982, 668980648, 668980651, 1425481505, 1370732604, 1387787316, 4397492881, 1069257992, 3165273842, 1362838199, 668980281, 1975233235, 668990732, 1843406600, 668980123, 1363005304, 1843406599, 269285960, 269256435, 3602950893]"
778-970,Curitiba,"[3602950893, 674529777, 3754871832, 1319331832, 1363022052, 1319331845, 1362838208, 1717087624, 1975233216, 1386694017, 1362838196, 668980335, 1067569129, 4665278826, 1387787314, 1069272883, 1425481527, 1425481343, 3934733138, 3934694497, 1734753767, 1734753807, 3934733335, 3934733304, 668980628, 668980626, 8634772980, 1787711375, 1707909946, 1707909991, 1707909987, 966286610, 7550093791, 1707910290, 1707910343, 4557418863, 8582770084]"
779-973,Curitiba,"[1769065522, 3934694275, 1707902592, 668980626, 668980628, 3934733305, 1734753832, 1734753807, 3934733298, 3934694497, 1446304982, 668980648, 668980651, 1425481505, 1370732604, 1425481568, 4397492882, 4397492882, 1425481568, 1425481260, 373066632, 6563720965, 1425481194, 1425481478, 1425481609, 1425481458]"
779-974,Curitiba,"[1425481458, 1425481609, 1425481302, 1425481478, 1425481194, 6563720965, 373066632, 1425481503, 1425481568, 4397492882, 1387787314, 1069272883, 1425481527, 1425481343, 3934733138, 3934694497, 1734753767, 1734753807, 3934733335, 3934733304, 668980628, 668980626, 1707902592, 3934694281, 1769065522]"
788-2066,Curitiba,"[3602950893, 267193211, 1319331832, 1363022052, 1319331845, 1362838208, 1717087624, 1975233216, 1386694017, 1362838196, 668980335, 1067569129, 4665278826, 1387787314, 1069272883, 1425481527, 1425481343, 3934733138, 3934694497, 5481779344, 668980628, 668980626, 3934694310, 1067675160, 3934694281, 1698678928, 1698678913, 432774488, 432774490, 1740372395, 432774492, 3934694066, 1362783964, 1738251547, 1738251493, 1738251544, 967286537, 1738264870, 1738264851, 1738264836, 1738264848, 1362783944, 1016129766, 1362784033, 1740397533, 1738251524, 432774492, 5481778694, 432774490, 1362783958, 4094345014, 1740397592, 3934694275, 1067675164, 3934694310, 668980626, 668980626, 668980628, 5481779344, 3934694497, 1446304982, 668980648, 668980651, 1425481505, 1370732604, 1387787316, 4397492881, 1069257992, 3165273842, 1362838199, 668980281, 1975233235, 668990732, 1843406600, 668980123, 1363005304, 1843406599, 269285960, 269256435, 3602950893]"
789-2088,Curitiba,"[3602939840, 267193211, 1319331832, 1363022052, 1319331845, 1362838208, 1717087624, 1975233216, 1386694017, 1362838196, 668980335, 1067569129, 4665278826, 1387787314, 1425481334, 8548380424, 1425481497, 6563720965, 8547959210, 614247443, 1707910167, 1387711012, 2592299306, 4586987844, 3934629188, 4450873606, 8601196080, 1387699313, 1387699216, 613725907, 373068062, 373068066, 373068162, 1387619017, 1362783956, 1362784026, 974837004, 1387699199, 1387699233, 1362783978, 7115760106, 1362783944, 7115751010, 8754956303, 1387699247, 1387619031, 1411201042, 1411218782, 1409976682, 1409976613, 1409921581, 5485066339, 1411218750, 1409921531, 1411201042, 1387619031, 8754956304, 8754956302, 929338048, 1362783944, 961816481, 1362783978, 1387699233, 1387699199, 1362784026, 1362783956, 1387619017, 373068063, 373068062, 613725907, 1362783974, 1387699313, 2074836835, 4450873606, 3934629188, 4586988106, 2592299306, 1798105657, 1707910167, 614247443, 614247425, 6563720965, 1425481497, 8548380424, 1387787316, 4397492881, 1069257992, 3165273842, 1362838199, 668980281, 1975233235, 668990732, 1843406600, 668980123, 1363005304, 1843406599, 269285960, 269256435, 3602939840]"
801-975,Curitiba,"[324728826, 324358189, 324728853, 324358173, 324728737, 1067569062, 3616264264, 1305820647, 1738109282, 269206332, 269206186, 269206186]"
801-976,Curitiba,"[269206186, 1394077899, 324724610, 269206332, 1738109282, 1621711978, 668980179, 324728735, 324358171, 324368926, 324368890, 324358189, 324733506, 324728826]"
809-11834,Curitiba,"[1228410784, 324724605, 3621910084, 5088845738, 1748506813, 1748506868, 3637417066, 1748678278, 1748678284, 325671676, 324734480, 3934800413, 1703654977, 5080412095, 1734753850, 1703655092, 1703655132, 1696717159, 1703655166, 1740892001, 269204919]"
809-11835,Curitiba,"[269204919, 1740892001, 1703655166, 1696717159, 1703663346, 1703655102, 1734753850, 5080412095, 1703654977, 3934800435, 1703655004, 325671676, 6206922906, 6206922908, 3637417066, 1748506868, 1748506813, 3362088100, 3621910085, 267193204, 1228410784]"
812-12833,Curitiba,"[1632297156, 1632297252, 1632297262, 1632276209, 1411290460, 1632276300, 1411290453, 1632276411, 3507214755, 1703716997, 1512918431, 448803230, 711660351, 711660462, 1507552774, 1513068362, 1507466518, 1507559157, 1513068366, 1507457906, 4123951720, 1514311771, 1513108157, 1513115669, 1524568485, 1520884441, 269986836, 325671558, 269986846, 324728826]"
812-12834,Curitiba,"[324728826, 269986845, 269986835, 1524568485, 1513115669, 1513108157, 1514311771, 4123951720, 1507559141, 1513068366, 1507559157, 1507466518, 1513068362, 1507552774, 711660469, 711660351, 448803230, 1512918431, 315421816, 1703716997, 3507214755, 1632276411, 1411290453, 1632276300, 1411290460, 1632276209, 1632297262, 1632297254, 1632297156]"
812-12853,Curitiba,"[1632297156, 1632297252, 1632297262, 1632276209, 1411290460, 1632276300, 1411290453, 1632276411, 3507214755, 1703716997, 1512918431, 448803230, 711660351, 711660462, 1507552774, 1513068362, 1507466518, 1507559157, 1513068366, 1507457906, 4123951720, 1514311771, 1513108157, 1513115669, 1524568485, 1520884441, 269986836, 325671558, 269986846, 324728826, 269986845, 269986835, 448772076, 448772083, 448772101, 448772067, 4123951720, 1507559141, 1513068366, 1507559157, 1507466518, 1513068362, 1507552774, 711660469, 711660351, 448803230, 1512918431, 315421816, 1703716997, 3507214755, 1632276411, 1411290453, 1632276300, 1411290460, 1632276209, 1632297262, 1632297254, 1632297156]"
814-2802,Curitiba,"[4115069357, 269986845, 269986835, 448771983, 1513121639, 1109753067, 1507529311, 1701936389]"
814-2803,Curitiba,"[1701936389, 4169950433, 1843412506, 3934884614, 1740898521, 4115069357]"
814-2804,Curitiba,"[4115069357, 269986845, 269986835, 448771983, 1513121639, 1109753067, 1701936372, 1520884521]"
814-2805,Curitiba,"[1520884521, 1701936372, 1747134034, 1520884441, 269986836, 325671558, 269986846, 4115069357]"
814-2807,Curitiba,"[1707902509, 1707902528, 1098452590, 8741271317, 1703655092, 1701936424, 1843412520, 1701158360, 4169950433, 8728046904, 1387925419, 1520884521, 1701936372, 1747134034, 1520884441, 269986836, 325671558, 269986846, 4115069357]"
814-6821,Curitiba,"[1701936389, 8728046904, 1387925419, 1701936372, 1747134034, 1520884441, 269986836, 325671558, 269986846, 4115069357, 269986845, 269986835, 448771983, 1513121639, 1109753067, 1507529311, 1701936389, 4169950433, 1843412506, 3934884614, 1740898521, 1703655092, 8741251606, 1098452590, 1707902528, 1707902509]"
814-985,Curitiba,"[4115069357, 269986845, 269986835, 448771983, 1513121639, 1109753067, 1507529311, 1701936389, 4169950433, 1843412506, 3934884614, 1740898521, 1703655092, 8741251606, 1098452590, 1707902528, 1707902509]"
814-986,Curitiba,"[1707902509, 1707902528, 1098452590, 8741271317, 1703655092, 1701936424, 1843412520, 1701158360, 4169950433, 8728046904, 1387925419, 1701936372, 1747134034, 269986836, 325671558, 269986846, 4115069357]"
816-6401,Curitiba,"[4115069357, 269986845, 269986835, 448772076, 448772083, 448772101, 4070755831, 8646832082, 1768743071, 3938120153, 2014969759, 8763790908, 8760004029, 8760481028, 1411323818]"
816-6402,Curitiba,"[1411323818, 597420505, 1479445437, 1387894107, 2014969759, 3938120153, 8647072157, 8646832082, 4070755831, 1514311793, 448772083, 448772076, 1520884441, 269986836, 325671558, 269986846, 4115069357]"
817-13293,Curitiba,"[1411323818, 597420505, 1479445437, 1387894107, 2014969759, 3937820721, 3937820731, 454642835, 1707891983, 448772014, 3937786633, 1782530372, 1507541648, 1512918389, 1512918275, 448803230, 1512918371, 1512918251, 1512918421, 1404731793, 1411290555, 1411290495, 1411290504, 1404731798, 1512993679, 1411290502, 1513072495, 1512993653, 1512993668, 1513072494, 8843542716, 1513002948, 1513002976, 1513131651, 1513121615, 1513121615, 1513115657, 1513115669, 1524568485, 269986836, 325671558, 269986846, 324728826]"
817-13294,Curitiba,"[324728826, 269986845, 269986835, 1524568485, 1513115669, 1513115657, 1513115700, 1513131651, 1513002976, 1513002948, 8843542716, 1513072494, 1512993543, 1512993543, 1513072495, 1512993684, 1404731798, 1513007353, 1411290495, 1411290555, 1404731793, 1512918421, 1512918251, 1512918371, 1512918275, 1512918389, 1507541648, 1512918449, 3937786635, 3937786633, 448772014, 3937786613, 454642835, 3937820731, 3937820720, 2014969759, 8763790908, 8760004029, 8760481028, 1411323818]"
820-8174,Curitiba,"[1738236381, 1738236840, 1703195931, 1704424689, 8747973465, 1704424635, 8744443489, 432774447, 1703196086, 8744605606, 1703196063, 4804152050, 8744463276, 985919853, 3946950973, 269204919, 1740892001, 1703655166, 1703663351]"
820-8176,Curitiba,"[1703663351, 1703655166, 1740892001, 432774422, 985919853, 8744463276, 4804152050, 1703195932, 1703196101, 1698476246, 1703270651, 3934756678, 1703195931, 1738236840, 1738236381, 3808140152, 1703195920, 586454838, 1109213758, 1769070470, 1109213661, 9034980925, 8634304132, 3708703371, 1744694896, 1744694986, 4075089801, 894941837, 894941837, 894941837, 894941837, 3712153777, 3712153777]"
820-8193,Curitiba,"[3712153777, 3712153777, 894941837, 894941837, 894941837, 894941837, 1744694986, 1744694986, 1744694896, 3708703371, 1738236546, 8634304132, 9034980925, 1109213661, 1109213725, 1411209464, 1411209746, 1411209602, 1411209573, 1411209802, 1411209579, 1109213725, 1769070470, 1109213758, 1109213616, 4323123572, 1703195920, 3808140152, 1738236381, 1738236840, 1703195931, 1704424689, 8747973465, 1704424635, 8744443489, 432774447, 1703196086, 8744605606, 1703196063, 8744463276, 985919853, 3946950973, 269204919, 1740892001, 1703655166, 1703663351]"
821-989,Curitiba,"[1703663351, 1695345021, 420582632, 1703228704, 315421828, 3660948149, 3624219364, 3624219377, 1704632214, 1697826346, 1703654869, 1703239119, 1703654867, 1703239154, 917318384, 8703954238, 1632276651, 1632276590, 1632276414, 1411290446, 1632276209, 1632297262, 1632297254, 1717063135, 1632276035, 8742407819, 1411290512, 1747134025, 1411290430, 7702527428, 917318912, 3937786635, 3431777591, 1707887923, 315421790, 1479445443, 1411323818]"
821-990,Curitiba,"[1411323818, 1479445443, 315421790, 1707887923, 3431777591, 1782530372, 917318912, 1747134028, 1411290430, 1747134025, 1411290512, 8742407819, 1632276035, 1717063135, 1632297252, 1632297262, 1632276209, 1411290446, 1632276414, 1632276590, 1632276651, 8703954238, 917318384, 1703239114, 1703239119, 1697826353, 1703654869, 1697826346, 1704632214, 3624219380, 3624219364, 3660948149, 315421828, 1703228704, 1744694977, 3934884646, 1703663351]"
822-991,Curitiba,"[1703663351, 1695345021, 420582632, 420582633, 420581284, 1399727720, 420581268, 420581269, 3624229015, 420588029, 420582562, 420582432, 1734722099, 1744694915, 420588414, 420588414]"
822-992,Curitiba,"[420588414, 1744694919, 1734722099, 420582432, 420582562, 420588029, 3624229015, 420581269, 420581267, 1399727720, 420581284, 1744694977, 3934884646, 1703663351]"
823-993,Curitiba,"[1738236381, 1738236840, 1703195931, 1704424689, 8747973465, 1704424635, 8744443489, 432774447, 1703196086, 8744605606, 1703196063, 8744463276, 985919853, 3946950973, 1740892001, 1703655166, 1703663351]"
823-994,Curitiba,"[1703663351, 1703655166, 1740892001, 432774422, 985919853, 8744463276, 1703195932, 1703196101, 1698476246, 1703270651, 3934756678, 1703195931, 1738236840, 1738236381]"
825-3545,Curitiba,"[3712153777, 3712153777, 894941837, 894941837, 894941837, 894941837, 1744694986, 1744694986, 1744694896, 3708703371, 1738236546, 8634304132, 9034980925, 1109213661, 1109213725, 1411209464, 1411209746, 1411209602, 1411209573, 1411209802, 1411209579, 1109213725, 1769070470, 1109213758, 1109213616, 985919853, 3946950973, 1740892001, 1703655166, 8674873449]"
